time	text	Annotator A	Annotator B	Annotator C
5月31日 11:31	为什么说又？	0	0	0
5月31日 11:14	Maybe奔驰	0	0	0
5月31日 11:58	全投ame别浪费票在其他人身上第一名才有奔驰	0	0	0
5月31日 11:08	maybe新婚，给maybe呗	0	0	0
5月31日 12:53	这MVP投票真就比谁的粉丝多呗	0	0	0
5月31日 11:07	不不不，不管名次如何苏跳跳的实力拿个mvp也没有多大问题，但上次那个是什么鬼？各种辣眼睛	0	0	0
5月31日 11:13	比人数我们中华儿女没有输过谁好吧	0	0	0
5月31日 11:50	无聊，投个票也要带色彩，喜欢谁就投谁，投sumail怎么了，别什么事都跟爱国主义扯上关系	0	0	0
5月31日 14:57	我投小可一票	0	0	0
5月31日 12:20	有没有投票的地址给一个呀？	0	0	0
6月1日 14:09	我要给皮鞋投票，为什么皮鞋没上榜	0	0	0
6月1日 20:24	投Tmd	1	1	1
5月31日 11:49	卧槽，从现在开始我要改投ame了！	0	0	0
5月31日 11:15	esl不是应该投ccnc么。fwd最菜c位拿奔驰没毛病	0	0	0
5月31日 11:12	就凭傻子王昨天的赏金这不给个mvp？？？	0	0	0
5月31日 11:11	讲道理，从这三天表现，第一天我投了查猪，第二天投皮鞋，第三天投may皇了	0	0	0
5月31日 17:48	等于说B神的话也不听了，不给FY投票	0	0	0
5月31日 14:25	不是，你们想看ame哭吗	0	0	0
5月31日 14:15	想我B神真是生不逢时，唉:-(	0	0	0
5月31日 13:42	这投票估计又是CN对抗全世界的节奏	0	0	0
5月31日 13:13	因为AME不会发推啊	0	0	0
5月31日 13:46	服务器爆了	0	0	0
5月31日 18:30	不是。你干嘛说不是啊	0	0	0
5月31日 15:53	dota以前是cn战队vs世界战队，现在是cn粉丝vs世界粉丝	0	0	0
5月31日 15:45	有用吗，第三名有用吗	0	0	0
5月31日 14:42	不听不听，我投查	0	0	0
5月31日 14:25	不是，你们为什么都要说不是啊	0	0	0
5月31日 13:46	不漏油不要！	0	0	0
5月31日 13:08	不是，哪里能投票？	0	0	0
5月31日 13:02	意思不能第二呗？	0	0	0
5月31日 12:40	哈哈哈我去给我A皇投票去了颜值MVP//:不是，Sumail怎么突然就第二名了。??兄弟们冲阿，不然又要失守了！	0	0	0
5月31日 12:28	一直选M皇，但是M皇才6000票，还是选AME稳赢吧	0	0	0
5月31日 12:22	Sumail人气很高的	0	0	0
5月31日 12:10	官博带节奏？	0	0	0
5月31日 12:05	昨天苏妹儿不是被tnc按在地上摩擦吗	0	0	0
5月31日 12:04	谁便派个黄牛去，不是分分钟刷到奔驰？	0	0	0
5月31日 12:03	不是你为什么说不是啊	0	0	0
5月31日 12:01	中国人多	0	0	0
5月31日 11:50	来了来了傻子王	0	0	0
5月31日 11:44	投票有什么用，奔驰已经送到LGD基地了	0	0	0
5月31日 11:36	反正这回投票看哪个外国人拿得了，每天刷ame	0	0	0
5月31日 11:24	是每一场可以投吗??那岂不是打的比赛越多票越多	0	0	0
5月31日 11:50	马上去投ame	0	0	0
5月31日 11:23	不投不投，投了不就表示LGD要拿亚军，这个不行	0	0	0
5月31日 11:22	服务器修复好了？	0	0	0
5月31日 11:19	投票渠道呢	0	0	0
5月31日 11:18	所以这些都是奔着亚军去的？	0	0	0
5月31日 11:15	投票咱们还能输外国？冲鸭	0	0	0
5月31日 11:15	奔驰不是给死最多的亚军队员吗	0	0	0
5月31日 11:13	随便了，进不了决赛你再高都没用	0	0	0
5月31日 11:25	20%=0	0	0	0
5月31日 11:09	不是，你为什么要说不是	0	0	0
5月31日 11:09	说明EG不能夺冠。笨死4loser。	0	0	0
5月31日 11:08	手机端不能投票吗？？？	0	0	0
5月31日 15:07	每天起床第一句，先给a皇打个气	0	0	0
5月31日 11:36	请大家投我一票，谢谢！	0	0	0
5月31日 11:55	在哪投票，我要投给sumail	0	0	0
5月31日 22:32	就你这样也官博？你在挑拨nm呢？	0	0	0
5月31日 12:24	反正我要投may皇	0	0	0
5月31日 12:20	你是官博啊请克制稍微客观点	0	0	0
5月31日 13:09	学的febby，推特祈求	0	0	0
6月2日 19:49	不是最菜评选么？为啥投我a皇	0	0	0
5月31日 13:03	第二名才有奖品拿	0	0	0
5月31日 12:07	因为苏美尔needcar	0	0	0
5月31日 11:15	第二名拿奔驰，没毛病	0	0	0
5月31日 11:12	马上最后两天给你们来波sumail零点几优势几百阿摸开走奔驰，febby：不错苏妹儿，学到我的了	0	0	0
5月31日 10:39	这两个学校不都在武汉吗，怎么去合肥比赛	0	0	0
5月31日 10:43	高校联赛要买票吗？黄牛网，哦呸，大麦网能抢到吗	0	0	0
5月31日 10:37	卧槽，好近啊，但是上班看不了	0	0	0
5月31日 10:46	没和黄牛谈好？	0	0	0
5月31日 13:18	这地方，校门口，安中医学生路过。。。也是醉了这选址，我本地人都觉得偏	0	0	0
5月31日 13:43	上级通知，这个推眼镜就很有说法	0	0	0
5月31日 17:51	磨店……上级安排的真……	0	0	0
5月31日 10:45	扎心了，本来我家门口4公里，现在40公里	0	0	0
5月31日 11:11	这两个地点差了35km这地方离火车站也太远了啊，合师那里不是更好一点	0	0	0
5月31日 10:37	亚巴顿出A大招有bug，对方只要在550血量临界前，打出超出550的伤害可以把亚巴顿直接秒了，而不出A就不会被秒！麻烦反应一下	0	0	0
5月31日 12:27	我靠，在我家附近，可惜明天有事去不了。心酸，那里是合肥职业教育基地，很多专科学校，但是很偏，年底地铁三号线开通就行了。那里的DOTA氛围不是很好，去那里上网没有多少玩DOTA的。	0	0	0
6月1日 09:15	安徽磨店大学是个什么大学。。。。。	0	0	0
5月31日 11:54	这不是我调试的地铁站旁边吗，今晚还在那调试	0	0	0
5月31日 14:12	上级为啥还管这东西…	0	0	0
5月31日 11:34	我合工大不在……	0	0	0
5月31日 11:11	磨店哈哈哈哈哈哈哈真是选址鬼才选到那里去了哈哈哈哈哈	0	0	0
5月31日 00:16	这种提前知道决赛日有cn队的感觉很不错	0	0	0
5月31日 01:19	眉皇大圣也太硬了，感觉a帐无敌	0	0	0
5月31日 08:00	内战它leile!	0	0	0
5月31日 00:10	黄牛NMSL还有赞吗？	1	1	1
5月31日 00:17	睡了睡了这次百分百醒来又是一场中国队的胜利?	0	0	0
5月31日 00:15	全场唯一正常人苏美尔，被9个人轮着演	0	0	0
5月31日 00:09	应该是eg猴子天肥导致经济不落后吧，不然eg早没了	0	0	0
5月31日 00:28	手心手背都是肉	0	0	0
5月31日 08:12	如果冠軍亞軍都是CN隊，然後MVP給季軍，那就牛逼了。	0	0	0
5月31日 01:48	中美合拍的真假美猴王，谢谢大家观赏。	0	0	0
5月31日 00:13	在哪儿能看回放啊	0	0	0
5月31日 00:25	黑鸟被水人罚站还没一秒怎么就能使用跳刀	0	0	0
5月31日 00:08	四爷连着2个空大给我看喷了，9个人明演苏妹儿	0	0	0
5月31日 08:42	玛尔斯杀买活黑鸟那一下，真的是高手过招啊	0	0	0
5月31日 00:34	一赢比赛，评论数果断少50%也不知道为何	0	0	0
5月31日 00:55	你家服务器又死了	1	1	1
5月31日 21:04	快嘴解说李铁嘴	0	0	0
5月31日 18:50	友谊第一，比赛第二，______第三？	0	0	0
5月31日 09:19	玩蛇皮光头不弱于人	0	0	0
5月31日 10:21	赢了？看一半看不下去了	0	0	0
5月31日 08:55	云玩家求解：水人用那个波晕了一下黑鸟之后为什么黑鸟还能用跳刀跳走？那个技能不能打断跳刀吗？	0	0	0
5月31日 01:00	我觉得ti9夺冠率secret≈liquid≥vp≈lgd	0	0	0
5月31日 00:42	我来看看以前有个老哥说sa根本不怕赏金，出个散失就可以随便提的，现在人呢	0	0	0
5月31日 00:43	快乐DOTA启动！	0	0	0
5月31日 06:35	我喜欢快乐Dota	0	0	0
5月31日 15:13	黑鸟为什么可以跳走啊，不是中了水人的E吗	0	0	0
5月31日 00:29	苏美尔就是个铁分怒	0	0	0
5月31日 00:13	DingDingDingMother******	0	0	0
5月31日 01:20	但是我想问你吗00.30能准时开？我想睡觉	0	0	0
5月31日 00:10	要等到secret和a队打完第二局之后吗	0	0	0
5月31日 00:10	保送一个前3	0	0	0
5月31日 00:08	这也太快乐了...	0	0	0
5月31日 00:08	苏美尔：我常常因为自己不够沙雕而感觉和你们格格不入	0	0	0
5月31日 12:44	去你妹的猪猪猪猪猪猪猪猪猪猪	1	1	1
5月31日 00:11	有老哥解释下为什么水人推波中了黑鸟还能跳出来	0	0	0
5月31日 00:32	快乐DOTA，bestDOTA	0	0	0
5月31日 12:53	快乐就完事了	0	0	0
5月30日 23:52	梦回国足，打平即可出现	0	0	0
5月31日 00:01	被大补丸反噬	0	0	0
5月31日 00:40	真是服了，有那个做皮肤特效捞钱的劲头，能不能好好把服务器拾掇拾掇，万年吐槽的服务器，从来不关心，流畅的游戏体验才是我们更需要的。	0	0	0
5月31日 10:09	1-18差点被零封，外站最耻辱的一次	0	0	0
5月31日 00:03	淘汰的是哪四只队伍？	0	0	0
5月30日 23:57	这是同一时间的比赛中最无聊的比赛。	0	0	0
5月30日 23:55	大补丸没那么好吃啊。	0	0	0
5月30日 23:50	这是回家了吗	0	0	0
5月30日 23:51	kg现在这么菜了	0	0	0
5月30日 23:52	kg被esl那样搞了一次，这次还不如不参加	0	0	0
5月30日 23:51	打平就出线，唉??	0	0	0
5月30日 23:50	喔吼，完蛋	0	0	0
5月30日 18:57	官博maybe黑粉实锤	0	0	0
5月30日 19:15	只能客户端看嘛？	0	0	0
5月30日 19:28	皮鞋已经快取代FY颜值担当的位置了.......	0	0	0
5月30日 18:52	我的妈呀rua子长得越来越像FG了（？）	0	0	0
5月30日 19:34	拒绝者胖成这样了？	0	0	0
5月30日 19:51	我尼玛，那是拒绝者？？？这都拍成胖头鱼了	1	1	1
5月30日 18:53	海洋哥哥最帅没有问题吧？	0	0	0
5月30日 18:53	rua子已经变成RUA子了	0	0	0
5月30日 19:05	小组赛最后一课！	0	0	0
5月30日 18:54	ame的眼神好可怕啊	0	0	0
5月30日 18:52	卵子怎么好像小白鸽	0	0	0
5月30日 18:58	这组照片太tm真实了	1	1	1
5月30日 19:31	LGD终于要面对EG了！	0	0	0
5月30日 18:51	世界第二可爱怎么肿成这样了？？？	0	0	0
5月30日 22:47	fy好憔悴啊	0	0	0
5月30日 18:54	razi肿么了	0	0	0
5月30日 19:42	拒绝鱼这个头………	0	0	0
5月30日 19:36	拒绝者不可爱了，变成了世界第二胖头	0	0	0
5月30日 19:10	nmd皮队真是越看越耐看	1	1	1
5月30日 19:09	rua子怎么永远都是这么油腻啊	0	0	0
5月31日 14:58	第二张…越来越像FG了	0	0	0
5月31日 13:50	你们这个照片选的，确定不是在搞我们rua子？	0	0	0
5月31日 06:38	ame太瘦了	0	0	0
5月31日 06:19	现在皮鞋最帅了？	0	0	0
5月31日 01:39	卵子怎么有点枫化的样子	0	0	0
5月31日 00:12	故意的吧这照片	0	0	0
5月30日 23:35	又黑我May皇	0	0	0
5月30日 22:43	黑我拒绝者	0	0	0
5月30日 21:29	野人还是那个野人	0	0	0
5月30日 21:05	海洋哥哥在做隐适美隐形牙套啊	0	0	0
5月30日 20:44	你看你把拒绝者拍的，wdnm	0	0	0
5月30日 20:32	为什么唯独把我海洋哥哥拍的这么帅	0	0	0
5月30日 19:19	胖爹呢？血carry呀	0	0	0
5月30日 19:10	給拒絕者買瓶洗面奶吧	0	0	0
5月30日 19:07	海洋哥哥好帅呀	0	0	0
5月30日 19:07	建议换个摄影师	0	0	0
5月30日 19:06	屌大说一下胖头什么时候去的VG啊	0	0	0
5月30日 19:03	就这几张图我竟然觉得皮鞋最帅	0	0	0
5月30日 19:02	不是，图二是rua子？真的不是bbc？	0	0	0
5月30日 19:01	纯路人图五的小哥哥可以出道了吧	0	0	0
5月30日 19:01	皮鞋给摄影师送了多少钱	0	0	0
5月30日 19:00	拒绝者这是怎么了	0	0	0
5月30日 19:00	VG这也吃的太饱了吧	0	0	0
5月30日 18:58	rua！！！	0	0	0
5月30日 18:55	这摄影师拍得也太丑了	0	1	1
5月30日 18:55	只给皮鞋一个人美颜？	0	0	0
5月30日 18:55	难道没考虑过要加赛吗？直接就淘汰赛了？	0	0	0
5月30日 18:54	海洋哥哥爱爱爱	0	0	0
5月30日 18:53	好好的人怎么拍成这样？	0	0	0
5月30日 18:53	你这照片拍得	0	0	0
5月30日 18:53	还是我的海洋哥哥最帅	0	0	0
5月30日 18:53	rua子越长越歪？？？？	0	0	0
5月30日 18:50	海洋哥哥也忒帅了	0	0	0
5月30日 18:50	yang好man哦	0	0	0
5月30日 18:50	软子这么胖了么	0	0	0
5月30日 21:18	那么多帅小伙被你拍成柔腻大叔了	0	0	0
5月30日 19:00	哪位带哥告知一下在哪观看啊？	0	0	0
5月31日 08:09	官博娘是五爷粉	0	0	0
5月30日 23:26	语言暴力多可怕，拒绝者真的被rua到头都胖头化了，以后求大家不要再叫rua子了。	0	0	0
5月30日 22:29	拒绝者怎么胖的跟人造人20号一样	0	0	0
5月30日 20:44	为啥就五爷加了美白	0	0	0
5月30日 18:50	rua子这脸怎么和龙神一样宽	0	0	0
5月30日 18:50	Rua子？？？	0	0	0
5月30日 17:09	服务器+黄牛+不朽2完美三连	0	0	0
5月30日 22:56	哈哈哈哈哈哈哈哈哈哈哈黄牛没有马	1	1	0
5月30日 17:09	大麦:黄牛有我一半的票	0	0	0
5月30日 17:02	你有黄牛的操作秀嘛	0	0	0
5月30日 17:06	翻译翻译！什么他妈的叫他妈的惊喜。翻译翻译，什么他妈的叫他妈的惊喜？惊喜嘛，惊喜就是5月24日中午12点以后，黄牛27秒拿到1万张票，集体梅赛德斯奔驰中心送马！！哦！原来这他妈叫惊喜！大哥！稳！	1	1	1
5月30日 17:40	说实话剪辑的一般	0	0	0
5月30日 17:26	esl叫小ti，明天淘汰赛开始了今天还能买到票。。ti猪真的扯淡	0	0	0
5月30日 20:32	佐仓杏子	0	0	0
5月30日 18:09	求小花仙那段的bgm	0	0	0
5月30日 17:23	偷一次大算一次被动?	0	0	0
5月30日 17:04	不懂就问拉比克是因为技能增强所以幻象产生的更快吗	0	0	0
5月30日 17:01	哈哈哈，这就是惊喜~	0	0	0
5月30日 17:08	吓老子一跳	0	0	0
5月30日 17:06	花仙子有了a杖就是坐地炮么！削了还是那么强	0	0	0
5月31日 05:18	原来a杖.拉比克偷窃猴子次数越多可以叠加的越多啊	0	0	0
5月30日 18:00	拉比克太帅了	0	0	0
5月30日 17:31	这个拉比克好帅	0	0	0
5月30日 17:11	plus牌子怎么按啊	0	0	0
5月30日 17:03	后面的一位是什么黄牛操作啊！	0	0	0
5月30日 15:51	哈哈哈哈哈哈，评论搞事情啊，官博不搞个转发抽门票？	0	0	0
5月30日 15:49	最大赢家服务器，效果：看我回蓝	0	0	0
5月30日 15:29	黄牛是最大赢家	0	0	0
5月30日 15:34	当然是大麦操刀的黄牛，毕竟被动效果是让敌方买装备时多花5倍以上的金钱	0	0	0
5月30日 15:36	当然是死妈黄牛啦	1	1	1
5月30日 15:48	据说发黄牛可以收点赞？	0	0	0
5月30日 15:49	还用问，肯定是黄牛	0	0	0
5月30日 15:28	反正小黑弟弟	0	0	0
5月30日 20:26	黄牛才是最大赢家	0	0	0
5月30日 20:03	黄牛登场率暴涨	0	0	0
5月30日 16:33	我寻思咋害有吹墨客a杖的文章呢。	0	0	0
5月30日 16:01	看都不用看，黄牛和你马的服务器。	1	1	1
5月30日 15:40	陈的话，由于其特殊性。脑子正常一点的只有绝活儿才会拿他吧。	0	0	0
5月30日 21:21	黄牛233	0	0	0
5月30日 15:30	蜘蛛＝＋25	0	0	0
5月30日 20:56	不是黄牛最大赢家？？？毕竟大麦死马	1	1	1
5月30日 17:24	其实是卖plus	0	0	0
5月30日 17:07	能解释一下吗。为什么淘宝上卖家手里我合计了一下，至少1万多的票，均价炒到了3倍，而我记得梅赛德斯会场也就2万不到的票位？？即使价格溢出，我可能还会买，但我觉得这纯粹把我们当傻子。	0	0	0
5月30日 17:08	黄牛是版本最大赢家	0	0	0
5月30日 16:58	plus买多了，220卖，需要加好友等30天	0	0	0
5月30日 16:22	我只是一个家境普通的大学生上w的黄牛票怎么买？	0	0	0
5月30日 16:10	请赐我一个打dota的女朋友...	0	0	0
5月30日 16:08	黄牛nb	0	0	0
5月30日 16:06	我也来黄牛	0	0	0
5月30日 16:04	黄牛和你妹的服务器	1	1	1
5月30日 16:00	舆论也只能恶心一下运营微博的这个员工或者这个团队，怂用都不顶。	0	0	0
5月30日 20:03	我会点赞一些让官博尴尬的评论（黄牛）	0	0	0
5月30日 15:58	推进之王可还行。	0	0	0
5月30日 15:36	小骷髅这么没牌面的吗？不配拥有姓名呗？	0	0	0
5月30日 15:32	最大赢家不是黄牛？	0	0	0
5月30日 17:18	然后抽中了黄牛黄牛再赢一局	0	0	0
5月30日 16:54	yellowbull	0	0	0
5月30日 16:45	黄牛（即答）	0	0	0
5月31日 10:41	浙大不行了呀09不在人都没了	0	0	0
5月31日 10:36	武汉dota还是厉害，希望多点比赛来武汉办	0	0	0
5月30日 14:16	中南财经政法不是药酱母校吗	0	0	0
5月30日 14:19	没想到我中南大dota这么厉害	0	0	0
5月30日 14:38	zuel冲冲冲！	0	0	0
5月31日 01:22	大湖北还是硬啊	0	0	0
5月30日 19:19	所以高校联赛的门票也是大麦卖对吗。	0	0	0
5月30日 14:27	武汉大学好像每年都贼强啊。。	0	0	0
5月30日 14:36	小破财的师弟这么优秀的吗，吹爆茶山刘，决赛加油！	0	0	0
5月30日 14:41	我大武汉NB！	0	0	0
5月30日 14:17	武大的电竞确实牛逼啊	0	0	0
5月30日 14:38	每个小组至少有一个带眼镜的	0	0	0
5月30日 15:02	我武牛逼	0	0	0
5月30日 19:31	财大男孩子这么少，竟然这么厉害，加油呀	0	0	0
5月31日 12:28	武汉dota还是nb！	0	0	0
5月30日 16:52	大武汉dota还是牛	0	0	0
5月30日 16:13	武汉牌面	0	0	0
5月30日 15:18	我武科大实属弟弟，连个队都没有	0	0	0
5月31日 17:30	我刚进大学的时候有个刀塔二类似社团的组织，我还加了游戏战队。后来换了新引擎战队功能好像没了，就基本没听说过地大有打刀塔的了。大武汉刀塔nb！	0	0	0
5月31日 14:01	意思是没有我华科	0	0	0
5月30日 16:40	谁将拿下冠军桂冠，让我们拭目以待	0	0	0
5月30日 23:59	我华农木得排面	0	0	0
5月30日 14:42	我应该组队的	0	0	0
5月31日 14:26	新王！你们想传??？	0	0	0
5月31日 12:49	？？？？真尼玛在我们安中医门口办呗	1	1	1
5月31日 11:58	从刀1的时候开始??武汉几个高校实力就贼强	0	0	0
5月31日 10:43	牛逼……	0	0	0
5月31日 04:10	小破财nb！	0	0	0
5月31日 10:54	为什么没有西安的呢	0	0	0
5月31日 16:11	财大给力袄	0	0	0
5月31日 00:32	？？？安阳工学院吗？季军？这么厉害的嘛？	0	0	0
5月30日 23:46	我校有《排面》	0	0	0
5月30日 17:15	财大啊噗啊噗	0	0	0
5月30日 17:10	我们湖工后继无人？	0	0	0
5月30日 15:10	哈哈哈哈吹爆我财啊！十年前我们的梦想啊	0	0	0
5月30日 15:03	完善的体系才能成就如今的电竞，加油。	0	0	0
5月30日 14:50	武大没有资神等于白给	0	0	0
5月30日 14:45	决赛在我母校打哎	0	0	0
5月30日 14:31	有黄牛渠道吗??在线等	0	0	0
5月30日 14:17	母校给力	0	0	0
5月30日 14:16	有转播录像渠道吗	0	0	0
5月30日 14:15	武大貌似星际和dota一直实力都很强啊	0	0	0
6月1日 00:56	卧槽！我学校居然这么厉害的吗！！！男生这么少！居然这么厉害的吗！太6了⑧！	0	0	0
5月30日 15:37	财大！！！！	0	0	0
5月30日 19:32	我财这么牛批吗，男生虽少，好厉害啊	0	0	0
5月30日 16:47	小破财的师弟们要继承830god的精神，被叠了十几层油也绝不能怂	0	0	0
6月1日 14:58	民族大道上的学校打moba这么厉害的么	0	0	0
5月31日 22:03	这种服务器，你们是咋玩的	0	0	0
5月30日 23:53	小破财校友这么优秀的吗	0	0	0
5月30日 16:55	厉害呀，可惜没打dota了	0	0	0
5月30日 16:31	小破财冲鸭	0	0	0
5月30日 16:30	Pyf牛逼！	0	0	0
5月30日 16:14	小破财这么厉害啊	0	0	0
5月30日 15:58	小僵尸发来《排面》，预祝母校新王登基	0	0	0
5月30日 16:34	中南大冲冲冲????????????	0	0	0
5月30日 15:52	我在武大的时候电竞社都木了，imbatv来办节目还被华科暴打，怎么现在还能进决赛	0	0	0
5月30日 14:49	什么时候我才能打到人	0	0	0
5月30日 14:30	你为啥不是在武汉打？	0	0	0
5月30日 19:44	??你们学校这么厉害哦！！	0	0	0
5月30日 16:52	我财。。。。星宇网吧打出来的兄弟哇。。。12层油冰女830看着你们	0	0	0
5月30日 14:28	武大这么厉害，为什么我这么菜呢，	0	0	0
5月30日 02:45	把lgd的也写了吧	0	0	0
5月30日 10:01	服务器啥情况啊？为什么大半夜的掉线？一场比赛掉个七八次，玩啥呢？	0	0	0
5月30日 09:43	哪个平台直播呀？？	0	0	0
5月30日 04:37	kg真是瞎比莽，光莽没头脑能有更好的成绩？我估计今年ti都可能进不了。	0	0	0
5月30日 08:30	老干爹被a队头捶爆了熬夜看比赛真难受	0	0	0
5月30日 03:04	垫底之魂	0	0	0
5月30日 07:23	有哪个平台可以在手机上看直播吗？	0	0	0
5月30日 02:46	这不是第二局吗	0	0	0
5月30日 08:45	西恩dota百花齐放的年代过去了，这两年每年就一个队能站住	0	0	0
5月30日 03:12	噩耗连连	0	0	0
5月30日 08:18	…………………………	0	0	0
5月30日 02:55	...............	0	0	0
5月30日 01:47	以后有钱了我高低买个能出声的手机	0	0	0
5月30日 01:48	阵容有点蛇，后期没得比。团战你来我往，互相团灭，kg的比赛人头还是多啊。	0	0	0
5月30日 01:45	官方都要游戏ob。是买不起去现场的票吗？	0	0	0
5月30日 01:54	黄牛还是厉害啊	0	0	0
5月30日 02:00	小米9小编不换个好手机啊	0	0	0
5月30日 01:50	请教一下老干爹啥时候	0	0	0
5月30日 07:10	能全屏不	0	0	0
5月30日 02:03	年年Ti的EG都很猛啊，大敌。	0	0	0
5月30日 01:57	今天4爷太狠了，咋回事啊	0	0	0
5月30日 01:40	梦回ti3	0	0	0
5月29日 23:32	入TNC跟OG的泉水是最舒服的事情了	0	0	0
5月29日 23:34	恭喜V牛。哦不。黄G。哦不。恭喜VG。	0	0	0
5月29日 23:36	想让lgd也打两把出出气，才能治好我的水人猴子应激综合征	0	0	0
5月29日 23:34	og这帮逼基地炸了都不打gg，还是基地炸了vg先打的	0	0	0
5月29日 23:34	听说你是ti冠军听说冠军火猫听说绝活大圣	0	0	0
5月29日 23:41	ana这种种族歧视的孤儿赶紧走吧	0	1	1
5月29日 23:40	vgnb	0	0	0
5月29日 23:37	干他娘的OG，轮盘嘲讽nmn	1	1	1
5月30日 07:27	入就是入了	0	0	0
5月29日 23:55	恭喜og	0	0	0
5月29日 23:32	我算一下，VG第一，FWD倒数第一，其他4个队同分，明天VG打FWD，其他4个队捉对厮杀，都打成平手，就焊死了	0	0	0
5月29日 23:33	我看了这两把OG真的被打穿了，好几个机会如果换其他队可能真的会翻，但这两把vg真的牛批	0	0	0
5月29日 23:51	问一哈小牛至宝解锁必须在TI期间，还是TI过后也可以？	0	0	0
5月30日 02:12	Og把谁踢了？	0	0	0
5月30日 09:25	不懂就问，怎么双雷云的？水人变队友吗？	0	0	0
5月30日 00:27	血魔水人	0	0	0
5月30日 00:07	司马ana全家biss	1	1	1
5月29日 23:57	fgsb	1	1	1
5月29日 23:50	猴子血魔水人火猫，哭了	0	0	0
5月29日 23:45	ptsd治疗	0	0	0
5月29日 23:39	vg牛批！！！	0	0	0
5月29日 23:32	入了就是入了	0	0	0
5月29日 23:32	胖爹状态真好啊。	0	0	0
5月29日 23:32	VG牛逼！	0	0	0
5月30日 03:14	vg有冠军相	0	0	0
5月29日 23:36	不打GG不入你入谁	0	0	0
5月29日 23:35	"恭喜og,喜欢跳?"	0	0	0
5月29日 23:32	皮鞋牛逼	0	0	0
5月29日 22:04	你这延迟跟我们买票的延迟差不多嗷	0	0	0
5月29日 22:09	改变是一步一步的，官博继续加油啊	0	0	0
5月29日 22:35	我tm以为打nip结束了	1	1	1
5月29日 22:39	为什么每次游戏里小更新的中文都不更新	0	0	0
5月29日 22:04	你也忒慢了呀	0	0	0
5月29日 21:42	不涨不是大麦人？	0	0	0
5月29日 21:44	来晚了，奇迹哥nb，大麦sm	1	1	1
5月29日 21:44	不不不没有黄牛秀	0	0	0
5月29日 21:51	票不卖黄牛不是黄牛麦？？服务器不蓝字不是完美中国？？	0	0	0
5月29日 21:43	没错，买票就上黄牛网	0	0	0
5月29日 21:56	不蓝不红不完美	0	0	0
5月29日 21:50	平时挺躺的，但秀起来还是那个奇迹哥啊。	0	0	0
5月29日 21:59	他强他是奇迹哥，你是个几把你选个黑鸟关自己卖队友	0	0	0
5月29日 21:52	不蓝，不是服务器	0	0	0
5月29日 21:48	没错，不抢不是黄牛党！	0	0	0
5月29日 21:59	牛牛牛黄牛最牛	0	0	0
5月30日 01:01	在？大牛麦黄网？	0	0	0
5月29日 23:48	这样的话，开不了奔驰的	0	0	0
5月29日 21:46	为对面默哀！	0	0	0
5月30日 09:41	你们只看到了奇迹哥秀，然后暴走，却没想想马桶哥的小黑光环，不然怎么暴走//:没错，不秀不是奇迹哥	0	0	0
5月30日 08:18	呵，不就是票嘛	0	0	0
5月30日 05:37	看湿了//:没错，不秀不是奇迹哥	0	0	0
5月30日 01:47	wdnm.....	1	1	1
5月29日 23:49	男神牛逼//:没错，不秀不是奇迹哥	0	0	0
5月29日 23:40	这个人太恐怖了//:没错，不秀不是奇迹哥	0	0	0
5月29日 23:23	卧槽奇迹哥！	0	0	0
5月29日 23:14	票务放给大麦就是助纣为虐	0	0	0
5月29日 22:54	我抓到五个人？	0	0	0
5月29日 22:26	wdnmd	1	1	1
5月29日 21:54	又是奇迹哥？666！我收藏的上次比赛视频连续暴走的还在那呢	0	0	0
5月29日 21:52	好可怕呀，杀人还要诛心！	0	0	0
5月29日 21:50	看了三遍才看清双头龙怎么死的。	0	0	0
5月29日 21:48	。。。。。。。//:没错，不秀不是奇迹哥	0	0	0
5月30日 09:35	牛批//:没错，不秀不是奇迹哥	0	0	0
5月29日 21:53	秒火枪，开bkb，关巨魔，羊巨魔一切时机把握的完美。	0	0	0
5月30日 12:22	五个打一个被团灭，会不会玩?	0	0	0
5月29日 20:03	A杖龙骑什么意思啊？我真不懂	0	0	0
5月30日 01:12	我怀疑你在搞……右键保存证据了	0	0	0
5月30日 11:44	我怀疑你用木木开车，证据大家都看到了	0	0	0
5月30日 15:06	真的全画了啊辛苦了	0	0	0
5月29日 19:42	花生、瓜子、西瓜、小板凳～慢慢看～	0	0	0
5月30日 10:13	太用心了，内容也很有趣，么么	0	0	0
5月29日 20:04	GL大大真是个可爱的人	0	0	0
5月29日 19:32	各种梗拉满了	0	0	0
5月29日 22:47	最后一期了散了吧	0	0	0
5月29日 19:37	gl大大牛逼！我永远喜欢gl大大！	0	0	0
5月29日 23:56	全民制杖还行HOHO	0	0	0
5月29日 19:47	每次都开车，一点不意外	0	0	0
5月29日 19:53	我就知道gl大大要玩龙骑的梗	0	0	0
5月30日 11:34	漫画最后几张各位看了几遍啊	0	0	0
5月30日 14:14	我怀疑。。留存证据！	0	0	0
5月30日 17:08	沙雕是错别字吗！	0	0	0
5月29日 22:42	JUJU棒棒棒！	0	0	0
6月7日 00:56	Gl大大牛逼	0	0	0
5月30日 09:49	狼人a是真的用来搞笑的吧。。四千两百块，多两只小狼，闹呢	0	0	0
5月29日 20:46	Hi，我已将你的微博收录到新鲜事，微博会被推荐给更多用户（）。如不希望微博下出现新鲜事标签，请戳	0	0	0
